ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2022-09-17,64.16670021058123,91.12560492748422,120.17302090841233,64.16670021058123,64.16670021058123,-0.0016874881515306266,-0.0016874881515306266,-0.0016874881515306266,0.6511768392685178,0.6511768392685178,0.6511768392685178,0.3800539766168833,0.3800539766168833,0.3800539766168833,0.2728103508031652,0.2728103508031652,0.2728103508031652,0.0,0.0,0.0,105.95056923999805
2022-09-18,64.16522877330036,45.541815481654645,75.12020401571228,64.16522877330036,64.16522877330036,-0.007414281057511738,-0.007414281057511738,-0.007414281057511738,-0.05938909769037262,-0.05938909769037262,-0.05938909769037262,-0.31653368644313085,-0.31653368644313085,-0.31653368644313085,0.26455886981027,0.26455886981027,0.26455886981027,0.0,0.0,0.0,60.35451373335771
2022-09-19,64.16375733601946,63.95447800389884,94.1267643258655,64.16375733601946,64.16375733601946,-0.014797570123208804,-0.014797570123208804,-0.014797570123208804,0.22793420107048476,0.22793420107048476,0.22793420107048476,-0.013663688642304356,-0.013663688642304356,-0.013663688642304356,0.25639545983599793,0.25639545983599793,0.25639545983599793,0.0,0.0,0.0,78.7888721020855
2022-09-20,64.16228589873857,63.36288963676614,92.75000529853597,64.16228589873857,64.16228589873857,-0.021859307421008937,-0.021859307421008937,-0.021859307421008937,0.2155311073254914,0.2155311073254914,0.2155311073254914,-0.011166218521315219,-0.011166218521315219,-0.011166218521315219,0.24855663326781557,0.24855663326781557,0.24855663326781557,0.0,0.0,0.0,77.99125442702847
2022-09-21,64.16081446145769,60.807817694152774,90.86957016259149,64.16081446145769,64.16081446145769,-0.024867205518567644,-0.024867205518567644,-0.024867205518567644,0.19349162396268652,0.19349162396268652,0.19349162396268652,-0.022920502252048135,-0.022920502252048135,-0.022920502252048135,0.2412793317333023,0.2412793317333023,0.2412793317333023,0.0,0.0,0.0,76.57539464637375
2022-09-22,64.1593430241768,62.78283839214597,90.98337041576795,64.1593430241768,64.1593430241768,-0.020633526632794323,-0.020633526632794323,-0.020633526632794323,0.1972187077141518,0.1972187077141518,0.1972187077141518,-0.01694149999993802,-0.01694149999993802,-0.01694149999993802,0.2347937343468842,0.2347937343468842,0.2347937343468842,0.0,0.0,0.0,76.81276574319394
2022-09-23,64.15787158689592,63.38962684170829,92.37445350369761,64.15787158689592,64.15787158689592,-0.010230571992696946,-0.010230571992696946,-0.010230571992696946,0.22025707012590298,0.22025707012590298,0.22025707012590298,0.0011716192421359628,0.0011716192421359628,0.0011716192421359628,0.22931602287646397,0.22931602287646397,0.22931602287646397,0.0,0.0,0.0,78.28909640813954
2022-09-24,64.15640014961504,88.37295659764813,117.9610573015335,64.15640014961504,64.15640014961504,7.43278829578582e-05,7.43278829578582e-05,7.43278829578582e-05,0.6051696109587263,0.6051696109587263,0.6051696109587263,0.38005397661650997,0.38005397661650997,0.38005397661650997,0.22504130645925854,0.22504130645925854,0.22504130645925854,0.0,0.0,0.0,102.98190386866995
2022-09-25,64.15492871233415,44.3099562276579,74.29492088380698,64.15492871233415,64.15492871233415,0.0029957548308599258,0.0029957548308599258,0.0029957548308599258,-0.09140102418157373,-0.09140102418157373,-0.09140102418157373,-0.3165336864436009,-0.3165336864436009,-0.3165336864436009,0.22213690743116726,0.22213690743116726,0.22213690743116726,0.0,0.0,0.0,58.29110252173096
2022-09-26,64.15345727505327,61.732483187997985,92.30490920141654,64.15345727505327,64.15345727505327,-0.003226039577654164,-0.003226039577654164,-0.003226039577654164,0.20384647489254182,0.20384647489254182,0.20384647489254182,-0.013663688642354635,-0.013663688642354635,-0.013663688642354635,0.22073620311255066,0.22073620311255066,0.22073620311255066,0.0,0.0,0.0,77.23091339274217
2022-09-27,64.15198583777237,62.02654593040564,92.79998242357931,64.15198583777237,64.15198583777237,-0.011933198031242539,-0.011933198031242539,-0.011933198031242539,0.1978337896020985,0.1978337896020985,0.1978337896020985,-0.011166218522208754,-0.011166218522208754,-0.011166218522208754,0.2209332061555498,0.2209332061555498,0.2209332061555498,0.0,0.0,0.0,76.84341630655904
2022-09-28,64.1505144004915,60.67157429978106,91.4573986868289,64.1505144004915,64.1505144004915,-0.012479110096768734,-0.012479110096768734,-0.012479110096768734,0.18737843625234868,0.18737843625234868,0.18737843625234868,-0.02292050225113155,-0.02292050225113155,-0.02292050225113155,0.22277804860024894,0.22277804860024894,0.22277804860024894,0.0,0.0,0.0,76.17093747363938
2022-09-29,64.1490429632106,62.91555223206428,92.26918374151826,64.1490429632106,64.1490429632106,0.0008286798841485284,0.0008286798841485284,0.0008286798841485284,0.21016069244402413,0.21016069244402413,0.21016069244402413,-0.016941499999573575,-0.016941499999573575,-0.016941499999573575,0.22627351255944927,0.22627351255944927,0.22627351255944927,0.0,0.0,0.0,77.6306502519804
2022-09-30,64.14757152592972,65.52184425022548,94.58993459022878,64.14757152592972,64.14757152592972,0.02281271837841902,0.02281271837841902,0.02281271837841902,0.2553570616554142,0.2553570616554142,0.2553570616554142,0.0011716192410488047,0.0011716192410488047,0.0011716192410488047,0.2313727240359464,0.2313727240359464,0.2313727240359464,0.0,0.0,0.0,80.52810690312164
2022-10-01,64.14610008864884,90.874096615807,121.88144951560903,64.14610008864884,64.14610008864884,0.040258193214612374,0.040258193214612374,0.040258193214612374,0.6582902663088191,0.6582902663088191,0.6582902663088191,0.38005397661667284,0.38005397661667284,0.38005397661667284,0.23797809647753398,0.23797809647753398,0.23797809647753398,0.0,0.0,0.0,106.37285339867763
2022-10-02,64.14462865136795,48.068597015640805,77.5686649498369,64.14462865136795,64.14462865136795,0.04189158951422707,0.04189158951422707,0.04189158951422707,-0.028700518829762156,-0.028700518829762156,-0.028700518829762156,-0.3165336864433767,-0.3165336864433767,-0.3165336864433767,0.2459415780993874,0.2459415780993874,0.2459415780993874,0.0,0.0,0.0,62.303644528931265
2022-10-03,64.14315721408707,66.47641464991932,96.84947456350787,64.14315721408707,64.14315721408707,0.02743154410250274,0.02743154410250274,0.02743154410250274,0.26883407809717463,0.26883407809717463,0.26883407809717463,-0.013663688641511226,-0.013663688641511226,-0.013663688641511226,0.2550662226361831,0.2550662226361831,0.2550662226361831,0.0,0.0,0.0,81.3870237499783
2022-10-04,64.14168577680618,65.25131403539959,96.78305500522207,64.14168577680618,64.14168577680618,0.007993430329348052,0.007993430329348052,0.007993430329348052,0.261936279771604,0.261936279771604,0.261936279771604,-0.011166218521839175,-0.011166218521839175,-0.011166218521839175,0.2651090679640951,0.2651090679640951,0.2651090679640951,0.0,0.0,0.0,80.94272032746201
2022-10-05,64.1402143395253,65.50737316420953,95.41104227842737,64.1402143395253,64.1402143395253,-0.0026935249964094602,-0.0026935249964094602,-0.0026935249964094602,0.2501712446774924,0.2501712446774924,0.2501712446774924,-0.022920502252147194,-0.022920502252147194,-0.022920502252147194,0.27578527192604907,0.27578527192604907,0.27578527192604907,0.0,0.0,0.0,80.18625159472549
2022-10-06,64.13874290224442,65.98228181746148,96.5092737345899,64.13874290224442,64.13874290224442,0.0010040950375849015,0.0010040950375849015,0.0010040950375849015,0.27083601569921045,0.27083601569921045,0.27083601569921045,-0.016941500000437093,-0.016941500000437093,-0.016941500000437093,0.2867734206620627,0.2867734206620627,0.2867734206620627,0.0,0.0,0.0,81.5098244818443
2022-10-07,64.13727146496352,69.5247683570131,99.08463681346618,64.13727146496352,64.13727146496352,0.012808024590101812,0.012808024590101812,0.012808024590101812,0.3117015365708453,0.3117015365708453,0.3117015365708453,0.0011716192410590465,0.0011716192410590465,0.0011716192410590465,0.29772189273968447,0.29772189273968447,0.29772189273968447,0.0,0.0,0.0,84.12895753205407
2022-10-08,64.13580002768263,94.90659173440054,125.12383713340729,64.13580002768263,64.13580002768263,0.02042086195619709,0.02042086195619709,0.02042086195619709,0.7087309718457598,0.7087309718457598,0.7087309718457598,0.3800539766162995,0.3800539766162995,0.3800539766162995,0.30825613327326323,0.30825613327326323,0.30825613327326323,0.0,0.0,0.0,109.59082791140747
2022-10-09,64.13432860813676,50.56948522777188,79.84387125393073,64.13432860813676,64.13432860813676,0.015752103946257107,0.015752103946257107,0.015752103946257107,0.017205084337726995,0.017205084337726995,0.017205084337726995,-0.3165336864438468,-0.3165336864438468,-0.3165336864438468,0.3179866668353167,0.3179866668353167,0.3179866668353167,0.0,0.0,0.0,65.23776514078324
2022-10-10,64.13285718859088,69.15770923837401,97.80714969318153,64.13285718859088,64.13285718859088,0.0008814289413685197,0.0008814289413685197,0.0008814289413685197,0.3137353972942915,0.3137353972942915,0.3137353972942915,-0.013663688641561533,-0.013663688641561533,-0.013663688641561533,0.3265176569944845,0.3265176569944845,0.3265176569944845,0.0,0.0,0.0,84.2536046182715
2022-10-11,64.13138576904501,68.89959619149819,98.63231290039154,64.13138576904501,64.13138576904501,-0.014597834000001834,-0.014597834000001834,-0.014597834000001834,0.30769175183599906,0.30769175183599906,0.30769175183599906,-0.011166218521921512,-0.011166218521921512,-0.011166218521921512,0.33345580435792244,0.33345580435792244,0.33345580435792244,0.0,0.0,0.0,83.86408420399272
2022-10-12,64.12991434949913,67.7177520798215,97.35342325119584,64.12991434949913,64.12991434949913,-0.02169091062797889,-0.02169091062797889,-0.02169091062797889,0.2938079516157539,0.2938079516157539,0.2938079516157539,-0.0229205022526131,-0.0229205022526131,-0.0229205022526131,0.33841936449634596,0.33841936449634596,0.33841936449634596,0.0,0.0,0.0,82.97179312181922
2022-10-13,64.12844292995325,68.89892594283442,98.37814268053512,64.12844292995325,64.12844292995325,-0.01835417523022749,-0.01835417523022749,-0.01835417523022749,0.30575138715809574,0.30575138715809574,0.30575138715809574,-0.016941499998844686,-0.016941499998844686,-0.016941499998844686,0.34104706238716787,0.34104706238716787,0.34104706238716787,0.0,0.0,0.0,83.73580331207523
2022-10-14,64.12697151040737,70.41124756600377,100.59760766132561,64.12697151040737,64.12697151040737,-0.009415709067670482,-0.009415709067670482,-0.009415709067670482,0.33276259133874797,0.33276259133874797,0.33276259133874797,0.0011716192418995686,0.0011716192418995686,0.0011716192418995686,0.34100668116451893,0.34100668116451893,0.34100668116451893,0.0,0.0,0.0,85.4660287249166
2022-10-15,64.1255000908615,95.00802161169288,125.15260642170057,64.1255000908615,64.1255000908615,-0.001511442106619017,-0.001511442106619017,-0.001511442106619017,0.7165456445049619,0.7165456445049619,0.7165456445049619,0.380053976617378,0.380053976617378,0.380053976617378,0.338003109994203,0.338003109994203,0.338003109994203,0.0,0.0,0.0,110.07434788267084
2022-10-16,64.12402867131561,50.979901082605465,80.9565560108068,64.12402867131561,64.12402867131561,0.0016938897543739336,0.0016938897543739336,0.0016938897543739336,0.016945851925779687,0.016945851925779687,0.016945851925779687,-0.31653368644285745,-0.31653368644285745,-0.31653368644285745,0.33178564861426324,0.33178564861426324,0.33178564861426324,0.0,0.0,0.0,65.21066496606419
2022-10-17,64.12255725176975,69.80648895808817,99.05850663379249,64.12255725176975,64.12255725176975,0.00027884220705817926,0.00027884220705817926,0.00027884220705817926,0.3087695377181272,0.3087695377181272,0.3087695377181272,-0.013663688640718125,-0.013663688640718125,-0.013663688640718125,0.3221543841517871,0.3221543841517871,0.3221543841517871,0.0,0.0,0.0,83.92164961170283
2022-10-18,64.12108583222386,67.37663068517747,97.83673659832523,64.12108583222386,64.12108583222386,-0.004284076016894017,-0.004284076016894017,-0.004284076016894017,0.29351518422835754,0.29351518422835754,0.29351518422835754,-0.011166218521551932,-0.011166218521551932,-0.011166218521551932,0.30896547876680347,0.30896547876680347,0.30896547876680347,0.0,0.0,0.0,82.94159815319138
2022-10-19,64.11961441267799,66.14582944836374,95.28206360698732,64.11961441267799,64.11961441267799,-0.010977072619148723,-0.010977072619148723,-0.010977072619148723,0.2582376589821845,0.2582376589821845,0.2582376589821845,-0.02292050225307901,-0.02292050225307901,-0.02292050225307901,0.2921352338544122,0.2921352338544122,0.2921352338544122,0.0,0.0,0.0,80.67771353344828
2022-10-20,64.11814299313211,64.16996041760987,95.69339037604045,64.11814299313211,64.11814299313211,-0.01857235239280714,-0.01857235239280714,-0.01857235239280714,0.23612897483962675,0.23612897483962675,0.23612897483962675,-0.016941499999708204,-0.016941499999708204,-0.016941499999708204,0.2716428272321421,0.2716428272321421,0.2716428272321421,0.0,0.0,0.0,79.25829436672099
2022-10-21,64.11667157358623,63.39115698912375,93.23976490698321,64.11667157358623,64.11667157358623,-0.024128089938250625,-0.024128089938250625,-0.024128089938250625,0.22457518241580182,0.22457518241580182,0.22457518241580182,0.0011716192419098381,0.0011716192419098381,0.0011716192419098381,0.2475316531121426,0.2475316531121426,0.2475316531121426,0.0,0.0,0.0,78.5156847881184
2022-10-22,64.11520015404037,86.33025891961127,116.86086594454393,64.11520015404037,64.11520015404037,-0.02372328454605097,-0.02372328454605097,-0.02372328454605097,0.576239921882875,0.576239921882875,0.576239921882875,0.3800539766170047,0.3800539766170047,0.3800539766170047,0.2199092298119213,0.2199092298119213,0.2199092298119213,0.0,0.0,0.0,101.06093808230949
2022-10-23,64.11372873449449,40.53509466553865,69.10530829978484,64.11372873449449,64.11372873449449,-0.015908415050376185,-0.015908415050376185,-0.015908415050376185,-0.14349642534854576,-0.14349642534854576,-0.14349642534854576,-0.3165336864429804,-0.3165336864429804,-0.3165336864429804,0.1889456761448108,0.1889456761448108,0.1889456761448108,0.0,0.0,0.0,54.91363784532818
2022-10-24,64.11225731494861,57.385581926828664,87.81009028079954,64.11225731494861,64.11225731494861,-0.004555457432948644,-0.004555457432948644,-0.004555457432948644,0.13665164721236378,0.13665164721236378,0.13665164721236378,-0.013663688641662106,-0.013663688641662106,-0.013663688641662106,0.1548707932869745,0.1548707932869745,0.1548707932869745,0.0,0.0,0.0,72.87330288353925
2022-10-25,64.11078589540273,57.50610912000149,86.27820941210575,64.11078589540273,64.11078589540273,0.0027639660726259943,0.0027639660726259943,0.0027639660726259943,0.10956757122558843,0.10956757122558843,0.10956757122558843,-0.011166218522445467,-0.011166218522445467,-0.011166218522445467,0.1179698236754079,0.1179698236754079,0.1179698236754079,0.0,0.0,0.0,71.13524899532571
2022-10-26,64.10931447585685,54.05010472300989,82.74278546135731,64.10931447585685,64.10931447585685,0.0007935584340414848,0.0007935584340414848,0.0007935584340414848,0.05645104742502048,0.05645104742502048,0.05645104742502048,-0.022920502252162467,-0.022920502252162467,-0.022920502252162467,0.07857799124314145,0.07857799124314145,0.07857799124314145,0.0,0.0,0.0,67.72835242771899
2022-10-27,64.10784305631097,49.481382678649375,79.41196657594395,64.10784305631097,64.10784305631097,-0.007939881166539984,-0.007939881166539984,-0.007939881166539984,0.012192575989141141,0.012192575989141141,0.012192575989141141,-0.016941499999811406,-0.016941499999811406,-0.016941499999811406,0.037073957155492554,0.037073957155492554,0.037073957155492554,0.0,0.0,0.0,64.88948280427496
2022-10-28,64.1063716367651,48.456350974116276,78.23496269073016,64.1063716367651,64.1063716367651,-0.013802264524250945,-0.013802264524250945,-0.013802264524250945,-0.018758293862136066,-0.018758293862136066,-0.018758293862136066,0.0011716192427503602,0.0011716192427503602,0.0011716192427503602,-0.006127648580635499,-0.006127648580635499,-0.006127648580635499,0.0,0.0,0.0,62.903845479167366
2022-10-29,64.10490021721921,70.26902587695211,99.32453057512423,64.10490021721921,64.10490021721921,-0.007502957432751534,-0.007502957432751534,-0.007502957432751534,0.32196658177725507,0.32196658177725507,0.32196658177725507,0.38005397661689944,0.38005397661689944,0.38005397661689944,-0.05058443740689286,-0.05058443740689286,-0.05058443740689286,0.0,0.0,0.0,84.74453581532929
2022-10-30,64.10342879767335,23.856025966878565,53.21503572883266,64.10342879767335,64.10342879767335,0.011471283496930811,0.011471283496930811,0.011471283496930811,-0.4008974181459799,-0.4008974181459799,-0.4008974181459799,-0.3165336864431033,-0.3165336864431033,-0.3165336864431033,-0.09583501519980742,-0.09583501519980742,-0.09583501519980742,0.0,0.0,0.0,38.404529698381445
2022-10-31,64.10195737812747,42.19267018201962,70.84478526888984,64.10195737812747,64.10195737812747,0.03298726171503593,0.03298726171503593,0.03298726171503593,-0.12208449401436931,-0.12208449401436931,-0.12208449401436931,-0.01366368864081871,-0.01366368864081871,-0.01366368864081871,-0.14140806708858655,-0.14140806708858655,-0.14140806708858655,0.0,0.0,0.0,56.276102346288106
2022-11-01,64.10048595858159,39.73240824979584,69.11373917772147,64.10048595858159,64.10048595858159,0.04338487661054812,0.04338487661054812,0.04338487661054812,-0.15461289906800718,-0.15461289906800718,-0.15461289906800718,-0.011166218521264704,-0.011166218521264704,-0.011166218521264704,-0.18683155715729055,-0.18683155715729055,-0.18683155715729055,0.0,0.0,0.0,54.1897239928572
2022-11-02,64.09901453903571,35.356736262194445,65.56935555565194,64.09901453903571,64.09901453903571,0.03617609986648549,0.03617609986648549,0.03617609986648549,-0.21838622806079944,-0.21838622806079944,-0.21838622806079944,-0.0229205022512459,-0.0229205022512459,-0.0229205022512459,-0.23164182567603908,-0.23164182567603908,-0.23164182567603908,0.0,0.0,0.0,50.100672531441354
2022-11-03,64.09754311948983,31.52762127840405,61.103270453956895,64.09754311948983,64.09754311948983,0.017397305610202165,0.017397305610202165,0.017397305610202165,-0.27493656614090944,-0.27493656614090944,-0.27493656614090944,-0.01694149999944696,-0.01694149999944696,-0.01694149999944696,-0.27539237175166464,-0.27539237175166464,-0.27539237175166464,0.0,0.0,0.0,46.47478471614842
2022-11-04,64.09607169994395,28.68076104635506,59.034297548585045,64.09607169994395,64.09607169994395,0.0009194870980548681,0.0009194870980548681,0.0009194870980548681,-0.31557101363352513,-0.31557101363352513,-0.31557101363352513,0.0011716192419303773,0.0011716192419303773,0.0011716192419303773,-0.31766211997351035,-0.31766211997351035,-0.31766211997351035,0.0,0.0,0.0,43.869209383665535
2022-11-05,64.09460028039808,50.64881604702227,80.41854372713173,64.09460028039808,64.09460028039808,-0.0025023514814791897,-0.0025023514814791897,-0.0025023514814791897,0.01948863972804349,0.01948863972804349,0.01948863972804349,0.3800539766167943,0.3800539766167943,0.3800539766167943,-0.3580629854072715,-0.3580629854072715,-0.3580629854072715,0.0,0.0,0.0,65.3437168537757
2022-11-06,64.09312886376289,4.63967897304389,34.496212287457574,64.09312886376289,64.09312886376289,0.0066407721272901225,0.0066407721272901225,0.0066407721272901225,-0.706139486000237,-0.706139486000237,-0.706139486000237,-0.3165336864435734,-0.3165336864435734,-0.3165336864435734,-0.39624657168395383,-0.39624657168395383,-0.39624657168395383,0.0,0.0,0.0,18.834439791758406
2022-11-07,64.0916574471277,23.387503205953507,52.421369175333254,64.0916574471277,64.0916574471277,0.017851877824165845,0.017851877824165845,0.017851877824165845,-0.4277216721457567,-0.4277216721457567,-0.4277216721457567,-0.013663688641712482,-0.013663688641712482,-0.013663688641712482,-0.4319098613282101,-0.4319098613282101,-0.4319098613282101,0.0,0.0,0.0,36.67826655324921
2022-11-08,64.09018603049252,19.622796265618867,49.89515857748296,64.09018603049252,64.09018603049252,0.019740970460791013,0.019740970460791013,0.019740970460791013,-0.4562250332325957,-0.4562250332325957,-0.4562250332325957,-0.011166218522158239,-0.011166218522158239,-0.011166218522158239,-0.4647997851712285,-0.4647997851712285,-0.4647997851712285,0.0,0.0,0.0,34.85063877884783
2022-11-09,64.08871461385732,16.430377413598816,47.547050381324404,64.08871461385732,64.08871461385732,0.009083268424413572,0.009083268424413572,0.009083268424413572,-0.508553821716533,-0.508553821716533,-0.508553821716533,-0.022920502251711827,-0.022920502251711827,-0.022920502251711827,-0.4947165878892346,-0.4947165878892346,-0.4947165878892346,0.0,0.0,0.0,31.496153868079965
2022-11-10,64.08724319722212,14.084042943112436,44.77950804403618,64.08724319722212,64.08724319722212,-0.007458789906790669,-0.007458789906790669,-0.007458789906790669,-0.5459162284728099,-0.5459162284728099,-0.5459162284728099,-0.01694149999908251,-0.01694149999908251,-0.01694149999908251,-0.5215159385669368,-0.5215159385669368,-0.5215159385669368,0.0,0.0,0.0,29.10097709777488
2022-11-11,64.08577178058694,13.267320577742197,42.40576842140293,64.08577178058694,64.08577178058694,-0.019516905632595255,-0.019516905632595255,-0.019516905632595255,-0.5634550541964534,-0.5634550541964534,-0.5634550541964534,0.0011716192427708993,0.0011716192427708993,0.0011716192427708993,-0.545109767806629,-0.545109767806629,-0.545109767806629,0.0,0.0,0.0,27.976319768734783
2022-11-12,64.08430036395174,35.69835842250566,65.69108044052965,64.08430036395174,64.08430036395174,-0.021138995612462397,-0.021138995612462397,-0.021138995612462397,-0.2065508643870025,-0.2065508643870025,-0.2065508643870025,0.38005397661760454,0.38005397661760454,0.38005397661760454,-0.5654658453921446,-0.5654658453921446,-0.5654658453921446,0.0,0.0,0.0,50.847632730141214
2022-11-13,64.08282894731656,-10.22209398945304,19.445736468861387,64.08282894731656,64.08282894731656,-0.014141861288298016,-0.014141861288298016,-0.014141861288298016,-0.9132816917289045,-0.9132816917289045,-0.9132816917289045,-0.3165336864440435,-0.3165336864440435,-0.3165336864440435,-0.5826061439965631,-0.5826061439965631,-0.5826061439965631,0.0,0.0,0.0,5.557154515537279
2022-11-14,64.08135753068136,9.330734572177521,37.926985036605736,64.08135753068136,64.08135753068136,-0.0050040906310305396,-0.0050040906310305396,-0.0050040906310305396,-0.615271843321862,-0.615271843321862,-0.615271843321862,-0.013663688641762747,-0.013663688641762747,-0.013663688641762747,-0.5966040640490688,-0.5966040640490688,-0.5966040640490688,0.0,0.0,0.0,24.653902560211755
2022-11-15,64.07988611404616,8.26470485166463,38.91727470551736,64.07988611404616,64.07988611404616,0.0007408917013290543,0.0007408917013290543,0.0007408917013290543,-0.6180059486932648,-0.6180059486932648,-0.6180059486932648,-0.011166218520525462,-0.011166218520525462,-0.011166218520525462,-0.6075806218740686,-0.6075806218740686,-0.6075806218740686,0.0,0.0,0.0,24.4781353039787
2022-11-16,64.07841469741098,8.169271443764055,38.534691910669636,64.07841469741098,64.07841469741098,0.001471636292640412,0.001471636292640412,0.001471636292640412,-0.6371485928529776,-0.6371485928529776,-0.6371485928529776,-0.022920502252177725,-0.022920502252177725,-0.022920502252177725,-0.6156997268934403,-0.6156997268934403,-0.6156997268934403,0.0,0.0,0.0,23.25094294070601
2022-11-17,64.0769432807758,8.92474254427602,37.679874657168895,64.0769432807758,64.0769432807758,-0.0016874881515314627,-0.0016874881515314627,-0.0016874881515314627,-0.6397916816036754,-0.6397916816036754,-0.6397916816036754,-0.016941499999946028,-0.016941499999946028,-0.016941499999946028,-0.6211626934521979,-0.6211626934521979,-0.6211626934521979,0.0,0.0,0.0,23.08104798714492
2022-11-18,64.0754718641406,9.073619114001092,39.21351131425326,64.0754718641406,64.0754718641406,-0.007414281057513558,-0.007414281057513558,-0.007414281057513558,-0.630444810040442,-0.630444810040442,-0.630444810040442,0.0011716192408534887,0.0011716192408534887,0.0011716192408534887,-0.6242021482237818,-0.6242021482237818,-0.6242021482237818,0.0,0.0,0.0,23.679423176500794
2022-11-19,64.0740004475054,32.134325785238225,62.5109720187011,64.0740004475054,64.0740004475054,-0.014797570123199006,-0.014797570123199006,-0.014797570123199006,-0.259819098337097,-0.259819098337097,-0.259819098337097,0.3800539766172313,0.3800539766172313,0.3800539766172313,-0.6250755048311293,-0.6250755048311293,-0.6250755048311293,0.0,0.0,0.0,47.4263514243838
2022-11-20,64.07252903087021,-13.27683974106294,17.447955035834806,64.07252903087021,64.07252903087021,-0.021859307421024418,-0.021859307421024418,-0.021859307421024418,-0.9624511769562065,-0.9624511769562065,-0.9624511769562065,-0.31653368644416646,-0.31653368644416646,-0.31653368644416646,-0.6240581830910157,-0.6240581830910157,-0.6240581830910157,0.0,0.0,0.0,2.405848054548466
2022-11-21,64.07105761423502,6.36553334263698,37.447452465307805,64.07105761423502,64.07105761423502,-0.02486720551858977,-0.02486720551858977,-0.02486720551858977,-0.6599676452553233,-0.6599676452553233,-0.6599676452553233,-0.01366368864181304,-0.01366368864181304,-0.01366368864181304,-0.6214367510949204,-0.6214367510949204,-0.6214367510949204,0.0,0.0,0.0,21.786232591550185
2022-11-22,64.06958619759983,8.208067316835006,37.00006440855638,64.06958619759983,64.06958619759983,-0.020633526632806213,-0.020633526632806213,-0.020633526632806213,-0.6493019094192098,-0.6493019094192098,-0.6493019094192098,-0.011166218521418997,-0.011166218521418997,-0.011166218521418997,-0.6175021642649846,-0.6175021642649846,-0.6175021642649846,0.0,0.0,0.0,22.469081543799607
2022-11-23,64.06811478096463,7.932229990653316,37.797990376332145,64.06811478096463,64.06811478096463,-0.0102305719927013,-0.0102305719927013,-0.0102305719927013,-0.6456943410422195,-0.6456943410422195,-0.6456943410422195,-0.022920502251810887,-0.022920502251810887,-0.022920502251810887,-0.6125432667977073,-0.6125432667977073,-0.6125432667977073,0.0,0.0,0.0,22.699695625652396
2022-11-24,64.06664336432944,7.786386783251999,39.12741423351,64.06664336432944,64.06664336432944,7.432788295243025e-05,7.432788295243025e-05,7.432788295243025e-05,-0.6237078800000795,-0.6237078800000795,-0.6237078800000795,-0.01694150000080953,-0.01694150000080953,-0.01694150000080953,-0.6068407078822223,-0.6068407078822223,-0.6068407078822223,0.0,0.0,0.0,24.107773052842365
2022-11-25,64.06517194769425,11.390910037133892,41.86225837898441,64.06517194769425,64.06517194769425,0.002995754830859016,0.002995754830859016,0.002995754830859016,-0.5964940341554409,-0.5964940341554409,-0.5964940341554409,0.001171619241693983,0.001171619241693983,0.001171619241693983,-0.6006614082279937,-0.6006614082279937,-0.6006614082279937,0.0,0.0,0.0,25.850679083752123
2022-11-26,64.06370053105907,35.50926510835668,65.66261305240413,64.06370053105907,64.06370053105907,-0.0032260395776642576,-0.0032260395776642576,-0.0032260395776642576,-0.21742575529078545,-0.21742575529078545,-0.21742575529078545,0.38005397661739404,0.38005397661739404,0.38005397661739404,-0.5942536923305153,-0.5942536923305153,-0.5942536923305153,0.0,0.0,0.0,50.13460205637086
2022-11-27,64.06222911442387,-8.882918542147356,20.723832343684606,64.06222911442387,64.06222911442387,-0.011933198031238022,-0.011933198031238022,-0.011933198031238022,-0.9163100636763466,-0.9163100636763466,-0.9163100636763466,-0.31653368644428936,-0.31653368644428936,-0.31653368644428936,-0.5878431792008191,-0.5878431792008191,-0.5878431792008191,0.0,0.0,0.0,5.361363875337429
2022-11-28,64.06075769778867,9.699430741502768,39.2626875692877,64.06075769778867,64.06075769778867,-0.012479110096776824,-0.012479110096776824,-0.012479110096776824,-0.6077722984436456,-0.6077722984436456,-0.6077722984436456,-0.013663688642706784,-0.013663688642706784,-0.013663688642706784,-0.5816294997041619,-0.5816294997041619,-0.5816294997041619,0.0,0.0,0.0,25.12640375176219
2022-11-29,64.05928628115349,12.127381213133033,41.63504943494101,64.05928628115349,64.05928628115349,0.0008286798841533553,0.0008286798841533553,0.0008286798841533553,-0.5861214215909526,-0.5861214215909526,-0.5861214215909526,-0.011166218521049376,-0.011166218521049376,-0.011166218521049376,-0.5757838829540566,-0.5757838829540566,-0.5757838829540566,0.0,0.0,0.0,26.512766339942
2022-11-30,64.0578148645183,12.321300850909441,41.39536509098176,64.0578148645183,64.0578148645183,0.022812718378435837,0.022812718378435837,0.022812718378435837,-0.5705554120426848,-0.5705554120426848,-0.5705554120426848,-0.02292050225089432,-0.02292050225089432,-0.02292050225089432,-0.5704476281702262,-0.5704476281702262,-0.5704476281702262,0.0,0.0,0.0,27.509281909939045
